0.004730396,1.25E-05,1.17E-06,0.999988811,1.17E-06,1.12E-07,2.75E-05
0.061402308,0.000128347,2.57E-07,0.99811308,2.57E-07,4.88E-06,0.000140668
0.039385377,0.000113788,1.35E-05,0.999223707,1.35E-05,5.20E-06,0.000872756
0.128568228,7.30E-05,1.09E-05,0.991700462,1.09E-05,7.54E-06,0.000631447
0.024589203,7.55E-06,5.28E-07,0.999697633,5.28E-07,4.23E-07,0.000116695
0.006537327,1.44E-05,5.28E-07,0.999978619,5.28E-07,1.17E-06,0.000155766
0.017282451,6.85E-05,1.50E-06,0.999850639,1.50E-06,3.08E-06,0.00011135
0.093469778,0.000106379,6.29E-07,0.995622109,6.29E-07,1.98E-06,7.62E-05
0.041136996,4.18E-05,2.30E-06,0.999153474,2.30E-06,2.60E-06,0.000286605
0.031532722,2.58E-06,1.16E-06,0.999502715,1.16E-06,1.55E-06,9.73E-05
0.020683432,1.43E-05,5.96E-08,0.999786074,5.96E-08,1.01E-06,4.33E-05
0.03764942,7.86E-05,1.09E-06,0.999290986,1.09E-06,2.62E-07,0.000199639
0.019576137,2.84E-06,1.42E-07,0.999808368,1.42E-07,3.69E-07,4.66E-05
0.025263403,7.78E-06,1.14E-06,0.999680828,1.14E-06,1.63E-06,4.33E-05
0.013674445,1.83E-05,6.60E-07,0.999906498,6.60E-07,2.23E-07,6.02E-05
0.075838227,1.81E-05,4.38E-06,0.997120039,4.38E-06,1.04E-06,0.000436413
0.054736852,2.44E-05,3.49E-06,0.998500804,3.49E-06,2.35E-06,0.000144246
0.013118809,2.39E-05,3.65E-07,0.999913943,3.65E-07,1.19E-06,5.68E-05
0.032351309,3.31E-05,9.05E-07,0.999476548,9.05E-07,7.66E-07,0.000148303
0.019920139,6.94E-05,1.63E-07,0.999801557,1.63E-07,3.23E-06,0.000170575
0.014818469,3.49E-06,1.29E-06,0.99989019,1.29E-06,7.16E-07,0.000144843
0.027630277,8.73E-06,1.11E-06,0.99961821,1.11E-06,1.43E-06,3.33E-05
0.012750897,3.21E-06,1.02E-06,0.999918704,1.02E-06,8.35E-07,3.04E-05
0.005362716,3.57E-05,2.10E-06,0.99998562,2.10E-06,1.32E-06,1.90E-05
0.046600659,4.20E-05,2.05E-06,0.998913583,2.05E-06,1.78E-06,0.00017638
0.029444344,2.04E-05,7.52E-07,0.999566419,7.52E-07,1.10E-07,6.51E-05
0.06566239,3.34E-05,1.52E-05,0.99784065,1.52E-05,1.09E-05,0.001576585
0.002454685,1.32E-05,9.94E-07,0.999996985,9.94E-07,5.19E-07,5.83E-05
0.058664007,3.69E-06,7.01E-07,0.998277771,7.01E-07,3.66E-06,0.000164554
0.020280667,3.10E-06,5.68E-07,0.999794326,5.68E-07,3.10E-07,1.33E-05
0.025164785,3.25E-05,7.68E-07,0.999683316,7.68E-07,7.53E-07,4.80E-06
0.093125454,0.0001445,4.15E-06,0.995654359,4.15E-06,4.40E-06,0.000159578
0.033155002,2.71E-05,7.41E-07,0.999450221,7.41E-07,1.68E-06,3.04E-05
0.008635738,1.18E-05,9.56E-07,0.999962709,9.56E-07,1.22E-06,6.75E-05
0.04020537,4.58E-05,5.93E-07,0.999191429,5.93E-07,1.80E-06,0.000123193
0.802513876,0.000518886,3.33E-05,0.596632122,3.33E-05,3.55E-05,0.001147602
0.011810722,1.61E-05,5.59E-07,0.999930251,5.59E-07,8.50E-07,2.27E-05
0.096173118,0.000114577,4.64E-06,0.995364482,4.64E-06,3.44E-06,0.000516503
0.083840814,0.000322096,1.52E-05,0.996478409,1.52E-05,1.46E-05,0.00118063
0.035925876,2.36E-05,8.84E-08,0.999354439,8.84E-08,6.48E-07,0.00019133
0.002406928,1.70E-05,7.66E-07,0.999997092,7.66E-07,1.98E-06,0.000146541
0.012715137,2.92E-05,5.06E-07,0.999919157,5.06E-07,1.01E-06,5.73E-05
0.004527478,5.59E-06,8.05E-07,0.999989747,8.05E-07,3.36E-08,8.97E-05
0.019046144,2.95E-05,4.02E-07,0.99981858,4.02E-07,5.36E-07,0.000224892
0.018402786,1.91E-05,3.82E-07,0.999830644,3.82E-07,2.94E-08,0.000146298
0.001335814,1.52E-05,6.52E-08,0.999999106,6.52E-08,9.56E-07,6.19E-05
0.017015166,4.88E-06,5.37E-07,0.999855227,5.37E-07,1.18E-06,9.54E-05
0.012273918,1.74E-05,1.34E-07,0.999924665,1.34E-07,1.27E-06,0.000124458
0.04938045,7.33E-05,1.22E-07,0.998780039,1.22E-07,2.47E-06,2.10E-05
0.01854683,1.62E-05,6.50E-07,0.999827991,6.50E-07,7.18E-07,5.50E-05
0.023573283,2.01E-05,3.30E-07,0.999722111,3.30E-07,7.67E-07,2.61E-05
0.015611712,1.26E-05,1.23E-06,0.999878126,1.23E-06,1.01E-06,8.17E-05
0.001558368,0.000144449,8.19E-06,0.999998728,8.19E-06,7.22E-06,0.000308038
0.003585841,3.75E-05,2.38E-06,0.999993562,2.38E-06,5.32E-07,0.000131261
0.002830302,1.07E-05,2.79E-07,0.99999599,2.79E-07,9.97E-07,9.64E-05
0.025987167,5.05E-06,4.79E-07,0.99966227,4.79E-07,1.14E-06,0.000114774
0.005337229,1.59E-05,1.19E-06,0.999985752,1.19E-06,5.03E-07,9.43E-05
0.048174694,3.47E-05,2.22E-06,0.998838896,2.22E-06,1.04E-06,0.000240212
0.02051593,1.57E-05,3.66E-07,0.999789516,3.66E-07,1.31E-06,0.000144751
0.019324285,1.21E-06,5.07E-07,0.999813268,5.07E-07,6.52E-07,3.24E-05
0.031223775,0.000105486,2.23E-06,0.999512412,2.23E-06,3.11E-06,5.08E-05
0.010833909,0.00013215,3.45E-06,0.999941299,3.45E-06,1.03E-06,8.66E-05
0.096691149,0.000225802,1.57E-06,0.995314401,1.57E-06,8.93E-06,0.000117319
0.011339126,2.58E-05,1.06E-06,0.999935709,1.06E-06,1.02E-06,4.36E-05
0.019179842,7.06E-06,4.71E-07,0.999816041,4.71E-07,2.21E-06,0.000136468
0.020309676,2.39E-05,5.05E-07,0.999793731,5.05E-07,3.99E-07,0.000106857
0.14035392,4.85E-05,2.43E-07,0.990101269,2.43E-07,1.08E-05,0.000502495
0.072181518,3.43E-05,4.03E-06,0.997391505,4.03E-06,1.67E-06,0.00011585
0.000828031,2.25E-05,7.06E-07,0.999999655,7.06E-07,1.94E-07,5.41E-05
0.089502452,4.22E-05,3.43E-06,0.995986596,3.43E-06,3.48E-06,9.52E-05
0.068180025,4.61E-05,2.82E-06,0.997672941,2.82E-06,4.15E-06,0.000430869
0.057579038,7.62E-05,1.17E-07,0.998340848,1.17E-07,5.34E-06,0.000446793
0.002232498,1.72E-05,5.17E-07,0.999997507,5.17E-07,7.82E-07,3.93E-05
0.999958126,0.001113476,4.38E-05,0.007376781,4.38E-05,4.38E-05,0.005299451
0.007851382,4.44E-05,2.15E-06,0.999969176,2.15E-06,1.54E-06,1.53E-05
0.000802371,2.53E-05,4.72E-07,0.999999677,4.72E-07,5.90E-07,2.42E-05
0.024024548,2.54E-05,6.29E-07,0.999711369,6.29E-07,4.49E-08,1.01E-05
0.276154723,0.000232197,3.35E-06,0.961113162,3.35E-06,1.93E-05,7.22E-05
0.002762022,2.51E-05,1.27E-06,0.999996181,1.27E-06,1.20E-06,9.58E-05
0.032038881,1.98E-05,3.30E-07,0.999486622,3.30E-07,1.98E-06,5.27E-05
0.030837095,2.02E-05,3.48E-06,0.999524368,3.48E-06,3.33E-06,0.000332185
0.004468206,2.83E-06,1.27E-06,0.999990011,1.27E-06,1.38E-06,0.000116592
0.003961444,2.42E-05,8.20E-07,0.999992153,8.20E-07,9.36E-07,2.47E-06
0.005838966,1.12E-05,1.24E-06,0.99998295,1.24E-06,6.43E-07,7.27E-05
0.611964745,0.000574686,6.81E-05,0.790849627,6.81E-05,8.21E-07,0.007461883
0.002129574,3.27E-06,1.07E-06,0.999997729,1.07E-06,4.03E-07,8.78E-05
0.035086858,8.92E-06,9.10E-07,0.999384263,9.10E-07,1.27E-06,8.64E-05
0.013008846,2.34E-05,7.38E-08,0.99991538,7.38E-08,5.53E-07,4.29E-05
0.025627383,1.41E-05,1.10E-06,0.999671563,1.10E-06,2.98E-07,5.64E-05
0.002413859,2.48E-05,8.96E-07,0.999997086,8.96E-07,3.03E-07,2.23E-05
0.010590383,5.91E-05,6.75E-07,0.999943912,6.75E-07,1.38E-06,0.000114082
0.029635671,2.91E-05,1.58E-06,0.999560755,1.58E-06,1.34E-06,0.000149251
0.009541607,2.52E-05,1.05E-06,0.999954475,1.05E-06,6.41E-07,6.60E-05
0.349367756,0.00229609,0.000146597,0.936981342,0.000146597,0.000171324,0.001670847
0.126236464,9.12E-05,4.35E-06,0.991999956,4.35E-06,6.31E-07,0.000659
0.014460058,4.42E-06,1.37E-06,0.999895448,1.37E-06,7.95E-07,2.66E-05
0.167601099,0.000155152,5.52E-06,0.985854845,5.52E-06,1.38E-06,0.000267982
0.030767074,2.13E-05,2.37E-06,0.999526567,2.37E-06,2.56E-06,0.000169221
0.017323341,2.64E-05,1.72E-07,0.999849936,1.72E-07,7.69E-07,8.16E-05
0.00187822,4.90E-06,7.72E-07,0.999998235,7.72E-07,1.19E-06,4.08E-05
0.003490477,3.66E-05,1.17E-06,0.999993899,1.17E-06,1.73E-06,0.000134101
0.021751872,2.02E-05,9.55E-07,0.9997634,9.55E-07,6.86E-07,3.36E-06
0.013759059,2.56E-05,1.10E-06,0.999905336,1.10E-06,7.08E-07,8.17E-05
0.008726433,1.61E-06,1.03E-06,0.99996192,1.03E-06,1.08E-06,8.45E-05
0.078494825,3.55E-05,2.18E-06,0.99691446,2.18E-06,4.36E-06,0.000346976
0.061146378,4.95E-05,1.21E-06,0.998128789,1.21E-06,1.92E-06,0.000195421
0.044432473,4.01E-05,1.78E-07,0.999012368,1.78E-07,1.78E-06,0.000204367
0.022400169,3.59E-06,5.14E-07,0.999749083,5.14E-07,7.89E-07,6.15E-05
0.020892863,1.71E-05,3.98E-07,0.999781718,3.98E-07,3.87E-07,6.09E-05
0.00934857,7.93E-06,5.33E-07,0.9999563,5.33E-07,1.10E-06,5.00E-05
0.012454918,5.17E-05,1.03E-06,0.99992243,1.03E-06,1.13E-06,7.92E-05
0.023568456,2.98E-05,1.49E-07,0.999722223,1.49E-07,8.93E-07,5.53E-05
0.002338624,7.55E-06,1.42E-06,0.99999726,1.42E-06,7.36E-07,0.000102874
0.03846787,6.81E-05,2.54E-06,0.999259806,2.54E-06,1.00E-06,0.000240398
0.03467951,0.000162147,3.32E-06,0.999398335,3.32E-06,3.24E-06,0.0005225
0.020978142,3.18E-05,4.06E-07,0.999779928,4.06E-07,6.89E-07,0.000107593
0.023869852,5.34E-05,1.68E-06,0.999715054,1.68E-06,9.72E-07,0.000197388
0.019277226,2.41E-05,1.10E-06,0.999814173,1.10E-06,1.22E-06,8.46E-05
0.058192429,0.000171972,4.06E-06,0.998305208,4.06E-06,2.81E-06,0.000569227
0.003863092,2.78E-05,1.05E-06,0.999992532,1.05E-06,1.79E-06,0.000110423
0.004738226,1.88E-05,9.05E-07,0.999988768,9.05E-07,8.93E-07,0.000108506
0.018790123,4.16E-05,1.78E-06,0.999823449,1.78E-06,2.16E-06,3.00E-06
0.021291721,1.27E-05,1.75E-06,0.999773304,1.75E-06,2.03E-07,5.53E-05
0.03861664,2.79E-05,1.67E-06,0.999254055,1.67E-06,2.79E-07,0.000295926
0.275898886,0.000464936,1.56E-05,0.961184433,1.56E-05,7.68E-06,0.002018429
0.024568852,4.24E-05,4.77E-07,0.999698137,4.77E-07,2.46E-06,7.03E-05
0.029656277,1.66E-06,2.16E-07,0.999560156,2.16E-07,9.29E-07,5.14E-07
0.02177848,1.52E-05,3.62E-06,0.999762788,3.62E-06,1.52E-07,0.000254143
0.023104887,5.41E-05,2.03E-07,0.999733,2.03E-07,1.72E-06,0.000300984
0.043193626,0.000146075,1.60E-06,0.999066636,1.60E-06,2.64E-06,0.000381116
0.006458061,2.01E-06,3.62E-07,0.999979145,3.62E-07,4.23E-07,5.50E-05
0.006982019,3.20E-05,9.00E-07,0.999975622,9.00E-07,7.93E-07,7.73E-05
0.006726374,2.68E-05,1.37E-06,0.999977373,1.37E-06,1.00E-06,9.62E-05
0.010511766,3.14E-05,5.93E-07,0.999944697,5.93E-07,1.40E-06,0.000322925
0.014506812,2.84E-05,6.63E-07,0.999894769,6.63E-07,3.16E-07,5.72E-05
0.023190707,4.22E-05,2.11E-06,0.999731046,2.11E-06,7.39E-07,0.000160093
0.030842102,0.000131935,1.15E-06,0.999524248,1.15E-06,5.74E-07,0.000155282
0.027395352,4.14E-05,1.37E-06,0.999624635,1.37E-06,1.24E-06,0.000287818
0.089108881,8.84E-05,3.12E-06,0.99602183,3.12E-06,4.99E-06,0.000337155
0.066020285,5.92E-05,1.53E-06,0.997818279,1.53E-06,4.09E-06,6.76E-06
0.036965542,3.70E-05,1.54E-06,0.999316533,1.54E-06,2.88E-07,0.000118316
0.37241358,0.000321877,2.84E-06,0.928065583,2.84E-06,1.70E-05,0.001514904
0.002540522,4.07E-06,5.57E-07,0.999996766,5.57E-07,1.63E-07,0.000116997
0.135382278,0.000161023,1.16E-06,0.990793388,1.16E-06,6.62E-06,0.000273203
0.037726293,3.45E-05,7.77E-07,0.999288107,7.77E-07,4.32E-07,7.62E-05
0.991974314,0.000478462,7.18E-05,0.12631394,7.18E-05,3.51E-05,0.005613155
0.052591103,2.07E-05,1.52E-06,0.998616113,1.52E-06,2.34E-06,0.000183851
0.014609028,3.48E-06,5.45E-07,0.999893281,5.45E-07,5.79E-07,5.85E-05
0.219051671,0.000103856,1.08E-05,0.975712923,1.08E-05,8.54E-06,0.000803843
0.006637324,2.35E-05,6.37E-07,0.99997797,6.37E-07,8.71E-07,7.16E-05
0.00194207,4.46E-05,3.61E-07,0.999998108,3.61E-07,9.56E-07,0.000103392
0.018587843,2.10E-05,1.59E-06,0.999827231,1.59E-06,1.05E-07,5.98E-06
0.002058746,2.75E-05,2.84E-06,0.999997863,2.84E-06,2.91E-06,0.000184123
0.029812552,5.73E-05,2.02E-07,0.999555459,2.02E-07,5.73E-07,0.000306194
0.005182696,8.67E-05,1.88E-07,0.999986516,1.88E-07,1.47E-06,0.000314746
0.104642364,0.0001577,1.63E-05,0.994508799,1.63E-05,1.42E-05,0.001482643
0.001569441,1.04E-05,2.47E-07,0.999998761,2.47E-07,3.12E-07,0.000122672
0.005549295,3.29E-05,6.58E-07,0.999984601,6.58E-07,5.76E-07,4.97E-05
0.015076629,5.36E-05,1.02E-06,0.999886336,1.02E-06,2.29E-06,9.01E-05
0.007649267,5.89E-05,3.65E-06,0.999970706,3.65E-06,8.24E-07,0.000269273
0.028475975,7.67E-05,2.68E-06,0.999594454,2.68E-06,3.79E-06,0.000199823
0.022334561,4.87E-05,1.72E-06,0.999750547,1.72E-06,1.34E-06,8.92E-05
0.030963489,3.28E-05,1.05E-06,0.99952051,1.05E-06,1.97E-06,0.00010517
0.133566394,2.70E-05,6.49E-06,0.991039714,6.49E-06,2.57E-06,0.000549744
0.01168768,2.54E-05,4.20E-07,0.999931692,4.20E-07,7.07E-07,9.62E-05
0.002493507,1.25E-05,6.45E-07,0.999996889,6.45E-07,6.45E-07,6.81E-05
0.008695386,2.56E-05,5.88E-07,0.999962189,5.88E-07,1.05E-07,9.60E-05
0.001849159,2.71E-05,1.69E-07,0.99999829,1.69E-07,5.53E-07,1.52E-05
0.010928524,2.68E-05,1.05E-06,0.999940276,1.05E-06,6.50E-07,0.000103636
0.024552866,4.13E-05,4.13E-07,0.999698529,4.13E-07,2.27E-07,7.85E-05
0.01821511,1.69E-05,1.48E-07,0.999834086,1.48E-07,6.54E-07,0.000104286
0.013998324,2.05E-05,1.01E-06,0.999902017,1.01E-06,9.48E-07,5.15E-05
0.116834501,0.00012893,6.56E-06,0.993150868,6.56E-06,8.09E-06,0.001018081
0.013085658,2.22E-05,2.86E-07,0.999914379,2.86E-07,2.12E-07,2.04E-05
0.0390485,1.65E-05,1.01E-06,0.999237306,1.01E-06,1.03E-06,0.000141188
0.031114606,3.99E-05,3.59E-07,0.999515805,3.59E-07,5.98E-07,0.000186397
0.011112141,3.50E-05,7.44E-07,0.999938245,7.44E-07,1.09E-06,0.000158678
0.005827905,1.37E-05,8.32E-07,0.999983014,8.32E-07,5.27E-08,8.60E-05
0.006610854,7.28E-06,1.82E-07,0.999978147,1.82E-07,2.37E-07,3.39E-05
0.008893962,7.70E-06,3.85E-08,0.999960447,3.85E-08,5.14E-07,4.82E-05
0.024742975,3.66E-05,8.04E-07,0.999693834,8.04E-07,1.79E-06,0.000151883
0.079127668,1.61E-05,1.89E-06,0.996864483,1.89E-06,4.02E-08,0.000117064
0.018221425,1.77E-05,1.02E-06,0.999833975,1.02E-06,1.99E-07,3.24E-05
0.0491636,2.71E-05,7.32E-07,0.998790713,7.32E-07,5.42E-08,0.0002285
0.030065964,1.85E-06,9.82E-07,0.999547901,9.82E-07,1.17E-06,0.000178384
0.003385004,5.24E-05,1.09E-06,0.999994268,1.09E-06,2.10E-06,5.65E-05
0.004558501,1.91E-05,1.91E-07,0.999989607,1.91E-07,1.67E-07,7.80E-05
0.020082006,2.77E-06,5.82E-07,0.999798334,5.82E-07,1.37E-06,7.28E-05
0.024367096,7.96E-06,1.23E-06,0.999703063,1.23E-06,1.15E-06,0.000176941
0.017507254,4.01E-06,1.30E-07,0.999846736,1.30E-07,1.00E-08,1.65E-05
0.018128243,3.09E-05,9.91E-07,0.999835658,9.91E-07,1.62E-07,0.00015259
0.110567377,0.000152053,5.20E-06,0.993868617,5.20E-06,5.13E-06,6.86E-05
0.107604944,9.11E-05,2.28E-06,0.994193447,2.28E-06,6.38E-07,0.000746962
0.029889555,6.87E-05,1.63E-06,0.999553203,1.63E-06,9.16E-07,6.11E-05
0.01460267,4.03E-05,7.33E-07,0.99989336,7.33E-07,2.38E-07,0.000172823
0.011231941,4.43E-05,7.81E-07,0.999936901,7.81E-07,1.92E-06,0.000188499
0.026810359,9.68E-06,1.26E-06,0.999640527,1.26E-06,2.42E-06,0.000146517
0.005265588,7.41E-06,1.30E-06,0.999986128,1.30E-06,1.22E-06,0.000129985
0.016429144,1.26E-05,5.87E-07,0.999865026,5.87E-07,0,0.00011642
0.034450104,2.70E-05,7.07E-07,0.999406418,7.07E-07,1.35E-06,4.22E-05
0.085579539,1.25E-05,4.18E-06,0.996331324,4.18E-06,6.24E-08,0.000185908
0.005753762,1.07E-05,2.84E-07,0.999983443,2.84E-07,2.72E-07,8.67E-05
0.082917394,5.00E-05,3.05E-06,0.996556419,3.05E-06,3.50E-07,8.00E-05
0.002842878,8.94E-05,4.92E-07,0.999995928,4.92E-07,3.00E-06,0.000234197
0.019342197,2.77E-05,7.69E-08,0.99981292,7.69E-08,8.77E-07,5.90E-05
0.001782554,7.96E-06,4.85E-06,0.999998359,4.85E-06,1.75E-06,0.000322958
0.011268782,3.85E-05,3.16E-06,0.999936479,3.16E-06,1.67E-06,0.000225066
0.075848147,0.000299582,1.33E-05,0.997119316,1.33E-05,6.26E-06,0.000193367
0.009206469,0.000113497,5.97E-07,0.999957539,5.97E-07,2.57E-06,0.000385472
0.024020474,9.38E-06,7.11E-07,0.999711466,7.11E-07,6.84E-07,4.86E-05
0.003739669,1.02E-06,5.82E-07,0.999993007,5.82E-07,5.72E-07,9.93E-06
0.079254873,9.01E-05,6.36E-07,0.996854261,6.36E-07,3.18E-07,0.000488965
0.015825664,1.21E-05,3.76E-07,0.99987476,3.76E-07,9.46E-07,0.000113175
0.0213344,4.31E-05,9.51E-07,0.999772395,9.51E-07,9.69E-07,1.79E-08
0.014648471,6.85E-05,2.57E-07,0.999892549,2.57E-07,2.83E-06,0.000554934
0.01850884,1.45E-05,9.90E-07,0.999828695,9.90E-07,7.49E-07,6.53E-05
0.007114171,6.67E-05,8.79E-07,0.999974648,8.79E-07,2.46E-06,0.00029695
0.031107719,6.61E-05,3.45E-06,0.999516009,3.45E-06,1.04E-07,0.00023125
0.017400046,2.15E-05,5.45E-07,0.999848598,5.45E-07,1.13E-06,0.000141241
0.004787759,1.43E-05,4.85E-07,0.999988534,4.85E-07,7.82E-07,9.67E-05
0.025993061,1.96E-05,7.55E-07,0.999662122,7.55E-07,2.87E-07,4.30E-05
0.023243489,1.61E-05,6.86E-07,0.999729827,6.86E-07,5.25E-07,0.000113324
0.016948543,9.73E-06,1.82E-07,0.999856363,1.82E-07,4.86E-07,4.04E-06
0.165194501,2.92E-05,4.97E-06,0.98626093,4.97E-06,4.53E-06,0.00039134
0.04883007,8.02E-06,2.41E-07,0.9988071,2.41E-07,1.79E-06,3.29E-05
0.017622768,2.24E-05,3.31E-07,0.999844706,3.31E-07,1.10E-06,3.54E-05
0.009888631,1.09E-06,9.28E-07,0.999951106,9.28E-07,4.47E-07,1.53E-05
0.021499324,2.77E-05,6.31E-08,0.999768862,6.31E-08,4.79E-07,1.89E-05
0.012411145,1.89E-05,8.98E-07,0.999922959,8.98E-07,8.75E-07,0.000200238
0.158676486,0.000198608,1.25E-06,0.987330577,1.25E-06,3.45E-06,0.000256831
0.00444636,6.56E-06,3.50E-07,0.999990114,3.50E-07,1.31E-07,3.76E-05
0.0984897,8.49E-05,1.39E-06,0.995137976,1.39E-06,1.15E-06,0.000424661
0.002008399,4.75E-06,9.50E-07,0.999997982,9.50E-07,5.11E-07,5.44E-05
0.042453781,5.05E-05,1.04E-06,0.99909841,1.04E-06,1.99E-06,0.000201306
0.071021301,9.36E-05,2.99E-06,0.99747473,2.99E-06,6.69E-07,0.000358503
0.031180748,4.96E-06,1.54E-06,0.999513757,1.54E-06,9.26E-07,0.000105141
0.011982641,4.56E-05,1.24E-07,0.999928197,1.24E-07,1.45E-06,0.000125811
0.012056422,3.22E-05,8.77E-08,0.999927318,8.77E-08,5.99E-07,1.24E-05
0.002949538,7.59E-06,7.37E-07,0.999995649,7.37E-07,9.75E-08,3.99E-05
0.021051062,1.13E-05,1.07E-06,0.999778384,1.07E-06,7.54E-07,0.000187348
0.010911309,4.06E-05,1.00E-06,0.999940467,1.00E-06,9.47E-07,5.78E-05
0.01384523,1.74E-05,1.01E-06,0.999904146,1.01E-06,2.40E-07,8.47E-05
0.172191932,3.52E-05,6.25E-06,0.985063388,6.25E-06,3.87E-06,0.000242041
0.020564605,5.51E-06,5.84E-07,0.999788522,5.84E-07,4.41E-07,8.56E-05
0.006913121,4.38E-05,9.67E-07,0.999976095,9.67E-07,4.01E-07,0.00012507
0.01865031,1.83E-05,6.87E-07,0.999826068,6.87E-07,8.13E-07,1.54E-05
0.104880054,4.59E-05,9.18E-07,0.994484809,9.18E-07,1.64E-06,0.000368998
0.008358192,2.58E-05,8.54E-07,0.999965069,8.54E-07,1.79E-07,3.74E-05
0.037915124,6.03E-05,3.79E-06,0.999280907,3.79E-06,6.97E-06,0.000329253
